date,Voltage,ChargeCapacity
6/21/2018 20:21,3.576401711,0
6/21/2018 20:23,3.575814247,0
6/21/2018 20:25,3.575202942,0
6/21/2018 20:27,3.574509621,0
6/21/2018 20:29,3.573856354,0
6/21/2018 20:31,3.573313713,0
6/21/2018 20:33,3.572934151,0
6/21/2018 20:35,3.572692871,0
6/21/2018 20:37,3.572960854,0
6/21/2018 20:39,3.573086739,0
6/21/2018 20:41,3.57324028,0
6/21/2018 20:43,3.573255539,0
6/21/2018 20:45,3.573324203,0
6/21/2018 20:47,3.573371887,0
6/21/2018 20:49,3.573371887,0
6/21/2018 20:51,3.573461533,0
6/21/2018 20:53,3.573532104,0
6/21/2018 20:55,3.573531151,0
6/21/2018 20:57,3.573595047,0
6/21/2018 20:59,3.573651314,0
6/21/2018 21:01,3.573672295,0
6/21/2018 21:03,3.573803902,0
6/21/2018 21:05,3.573799133,0
6/21/2018 21:07,3.573843002,0
6/21/2018 21:09,3.573838234,0
6/21/2018 21:11,3.573967934,0
6/21/2018 21:13,3.574004173,0
6/21/2018 21:15,3.574057579,0
6/21/2018 21:17,3.574101448,0
6/21/2018 21:19,3.574062347,0
6/21/2018 21:21,3.574158669,0
6/21/2018 21:23,3.574180603,0
6/21/2018 21:25,3.57419014,0
6/21/2018 21:27,3.574309349,0
6/21/2018 21:29,3.574275017,0
6/21/2018 21:31,3.574356079,0
6/21/2018 21:33,3.574355125,0
6/21/2018 21:35,3.574383736,0
6/21/2018 21:37,3.574477196,0
6/21/2018 21:39,3.574483871,0
6/21/2018 21:41,3.574542999,0
6/21/2018 21:43,3.574604034,0
6/21/2018 21:45,3.574647903,0
6/21/2018 21:47,3.574762344,0
6/21/2018 21:49,3.574759483,0
6/21/2018 21:51,3.574892044,0
6/21/2018 21:53,3.574923515,0
6/21/2018 21:55,3.574973106,0
6/21/2018 21:57,3.574964523,0
6/21/2018 21:59,3.575056076,0
6/21/2018 22:01,3.57508564,0
6/21/2018 22:03,3.575172424,0
6/21/2018 22:05,3.57515049,0
6/21/2018 22:07,3.57526207,0
6/21/2018 22:09,3.575316429,0
6/21/2018 22:11,3.575325012,0
6/21/2018 22:13,3.575379372,0
6/21/2018 22:15,3.575479507,0
6/21/2018 22:17,3.575564384,0
6/21/2018 22:19,3.575551987,0
6/21/2018 22:21,4.200017929,0.058057077
6/21/2018 22:23,4.258426666,0.166466847
6/21/2018 22:25,4.280506134,0.275127351
6/21/2018 22:27,4.307832718,0.383792371
6/21/2018 22:29,4.333396912,0.492451549
6/21/2018 22:31,4.358968735,0.601111829
6/21/2018 22:33,4.385650635,0.70978415
6/21/2018 22:35,4.399989128,0.817501247
6/21/2018 22:37,4.399990082,0.918630302
6/21/2018 22:39,4.400043488,1.012471199
6/21/2018 22:41,4.400015831,1.099671602
6/21/2018 22:43,4.400005341,1.181185961
6/21/2018 22:45,4.399960518,1.257762074
6/21/2018 22:47,4.399982452,1.329988122
6/21/2018 22:49,4.399973869,1.398322105
6/21/2018 22:51,4.39999485,1.463171363
6/21/2018 22:53,4.399983406,1.524974346
6/21/2018 22:55,4.400025368,1.583927631
6/21/2018 22:57,4.399986267,1.640320897
6/21/2018 22:59,4.400005341,1.694313526
6/21/2018 23:01,4.399964333,1.746091127
6/21/2018 23:03,4.399972916,1.795783162
6/21/2018 23:05,4.400054932,1.843485117
6/21/2018 23:07,4.39999485,1.889330149
6/21/2018 23:09,4.39999485,1.933409452
6/21/2018 23:11,4.399970055,1.975791454
6/21/2018 23:13,4.399980545,2.016571045
6/21/2018 23:15,4.399920464,2.055797815
6/21/2018 23:17,4.399973869,2.093539238
6/21/2018 23:19,4.39999485,2.12985754
6/21/2018 23:21,4.400033951,2.164781094
6/21/2018 23:23,4.400015831,2.198388577
6/21/2018 23:25,4.400001526,2.230736971
6/21/2018 23:27,4.400046349,2.261851788
6/21/2018 23:29,4.399953842,2.291781425
6/21/2018 23:31,4.399977684,2.320582151
6/21/2018 23:33,4.399925232,2.348286629
6/21/2018 23:35,4.400025368,2.374944925
6/21/2018 23:37,4.399905205,2.40058136
6/21/2018 23:39,4.400017738,2.425246954
6/21/2018 23:41,4.399975777,2.44897604
6/21/2018 23:43,4.399989128,2.471800327
6/21/2018 23:45,4.399977684,2.488243818
6/21/2018 23:47,4.256407738,2.488246441
6/21/2018 23:49,4.238385201,2.488246441
6/21/2018 23:51,4.233345032,2.488246441
6/21/2018 23:53,3.302373886,2.488246441
6/21/2018 23:55,3.250101089,2.488246441
6/21/2018 23:57,3.177636147,2.488246441
6/21/2018 23:59,3.102643013,2.488246441
6/22/2018 0:01,3.020334244,2.488246441
6/22/2018 0:03,2.999995232,2.488246441
6/22/2018 0:05,3.83690834,2.488246441
6/22/2018 0:07,3.853124619,2.488246441
6/22/2018 0:09,3.856343269,2.488246441
6/22/2018 0:11,4.20006752,0.017494546
6/22/2018 0:13,4.31061554,0.125906333
6/22/2018 0:15,4.341393471,0.234578222
6/22/2018 0:17,4.387013435,0.343234628
6/22/2018 0:19,4.399995804,0.44624427
6/22/2018 0:21,4.39993,0.532967389
6/22/2018 0:23,4.399978638,0.606641829
6/22/2018 0:25,4.400006294,0.670592785
6/22/2018 0:27,4.40000248,0.727197289
6/22/2018 0:29,4.400007248,0.778179884
6/22/2018 0:31,4.400009155,0.82470572
6/22/2018 0:33,4.399987221,0.867565334
6/22/2018 0:35,4.399945259,0.907324135
6/22/2018 0:37,4.400044441,0.944439352
6/22/2018 0:39,4.400020599,0.979253411
6/22/2018 0:41,4.40002346,1.012009621
6/22/2018 0:43,4.400006294,1.042905211
6/22/2018 0:45,4.399974823,1.072064519
6/22/2018 0:47,4.399974823,1.099646807
6/22/2018 0:49,4.399999619,1.125750065
6/22/2018 0:51,4.399991035,1.150491118
6/22/2018 0:53,4.400043488,1.173941731
6/22/2018 0:55,4.400022507,1.194959879
6/22/2018 0:57,4.26566124,1.194960237
6/22/2018 0:59,4.251403809,1.194960237
6/22/2018 1:01,4.247509956,1.194960237
6/22/2018 1:03,3.296809196,1.194960237
6/22/2018 1:05,3.237230301,1.194960237
6/22/2018 1:07,3.161275864,1.194960237
6/22/2018 1:09,3.086379051,1.194960237
6/22/2018 1:11,2.999979973,1.194960237
6/22/2018 1:13,3.855273247,1.194960237
6/22/2018 1:15,3.872860909,1.194960237
6/22/2018 1:17,3.876511574,1.194960237
6/22/2018 1:19,4.200072289,0.014817519
6/22/2018 1:21,4.309679031,0.123225018
6/22/2018 1:23,4.349600792,0.231890023
6/22/2018 1:25,4.40003109,0.340470731
6/22/2018 1:27,4.400003433,0.437550694
6/22/2018 1:29,4.400021553,0.518076658
6/22/2018 1:31,4.399956703,0.586330771
6/22/2018 1:33,4.399971962,0.645698488
6/22/2018 1:35,4.400000572,0.698363543
6/22/2018 1:37,4.399969101,0.74591136
6/22/2018 1:39,4.400029182,0.789332151
6/22/2018 1:41,4.400005341,0.829363763
6/22/2018 1:43,4.399964333,0.866528511
6/22/2018 1:45,4.399982452,0.901181221
6/22/2018 1:47,4.400003433,0.9336043
6/22/2018 1:49,4.399980545,0.964041531
6/22/2018 1:51,4.399977684,0.992656946
6/22/2018 1:53,4.399980545,1.019611835
6/22/2018 1:55,4.399993896,1.045118093
6/22/2018 1:57,4.400021553,1.069304109
6/22/2018 1:59,4.399972916,1.092256308
6/22/2018 2:01,4.39999485,1.104292154
6/22/2018 2:03,4.269369125,1.104295135
6/22/2018 2:05,4.256146431,1.104295135
6/22/2018 2:07,4.252741814,1.104295135
6/22/2018 2:09,3.316129684,1.104295135
6/22/2018 2:11,3.251707077,1.104295135
6/22/2018 2:13,3.170819283,1.104295135
6/22/2018 2:15,3.09311676,1.104295135
6/22/2018 2:17,3.001351357,1.104295135
6/22/2018 2:19,2.999978065,1.104295135
6/22/2018 2:21,3.854113579,1.104295135
6/22/2018 2:23,3.872580528,1.104295135
6/22/2018 2:25,3.876401901,1.104295135
6/22/2018 2:27,4.200060844,0.016174274
6/22/2018 2:29,4.302477837,0.124589421
6/22/2018 2:31,4.339710236,0.233252451
6/22/2018 2:33,4.39203167,0.341909081
6/22/2018 2:35,4.400020599,0.442333758
6/22/2018 2:37,4.400030136,0.524899185
6/22/2018 2:39,4.400013924,0.594059527
6/22/2018 2:41,4.40007782,0.65358609
6/22/2018 2:43,4.400012016,0.706128836
6/22/2018 2:45,4.399991989,0.753414631
6/22/2018 2:47,4.399982452,0.796559215
6/22/2018 2:49,4.399949074,0.836311758
6/22/2018 2:51,4.399996758,0.873161614
6/22/2018 2:53,4.399968147,0.907474339
6/22/2018 2:55,4.399953842,0.939507782
6/22/2018 2:57,4.400004387,0.969492733
6/22/2018 2:59,4.39995575,0.997614741
6/22/2018 3:01,4.400039673,1.024065614
6/22/2018 3:03,4.399969101,1.048973322
6/22/2018 3:05,4.400022507,1.072449088
6/22/2018 3:07,4.399967194,1.090466022
6/22/2018 3:09,4.268050194,1.090468645
6/22/2018 3:11,4.255020142,1.090468645
6/22/2018 3:13,4.251676559,1.090468645
6/22/2018 3:15,3.304450035,1.090468645
6/22/2018 3:17,3.239053726,1.090468645
6/22/2018 3:19,3.157513618,1.090468645
6/22/2018 3:21,3.074371338,1.090468645
6/22/2018 3:23,2.999997139,1.090468645
6/22/2018 3:25,3.862734795,1.090468645
6/22/2018 3:27,3.880951881,1.090468645
6/22/2018 3:29,3.884852409,1.090468645
6/22/2018 3:31,4.200054169,0.010539216
6/22/2018 3:33,4.319300652,0.118948929
6/22/2018 3:35,4.356654167,0.227607742
6/22/2018 3:37,4.399997711,0.335888416
6/22/2018 3:39,4.40004921,0.430802256
6/22/2018 3:41,4.400003433,0.509222388
6/22/2018 3:43,4.400006294,0.575402737
6/22/2018 3:45,4.399974823,0.632813096
6/22/2018 3:47,4.400034904,0.68355459
6/22/2018 3:49,4.400046349,0.729113638
6/22/2018 3:51,4.400020599,0.770612478
6/22/2018 3:53,4.400017738,0.808882713
6/22/2018 3:55,4.400027275,0.844405293
6/22/2018 3:57,4.400019646,0.87753135
6/22/2018 3:59,4.400029182,0.908504128
6/22/2018 4:01,4.400053978,0.937517643
6/22/2018 4:03,4.400012016,0.964750707
6/22/2018 4:05,4.400047302,0.990352213
6/22/2018 4:07,4.399991989,1.01446104
6/22/2018 4:09,4.400013924,1.037188053
6/22/2018 4:11,4.400012016,1.042852521
6/22/2018 4:13,4.268883705,1.042854786
6/22/2018 4:15,4.256162643,1.042854786
6/22/2018 4:17,4.252984047,1.042854786
6/22/2018 4:19,3.308609009,1.042854786
6/22/2018 4:21,3.24227047,1.042854786
6/22/2018 4:23,3.160208702,1.042854786
6/22/2018 4:25,3.076140404,1.042854786
6/22/2018 4:27,2.999992371,1.042854786
6/22/2018 4:29,3.861564636,1.042854786
6/22/2018 4:31,3.880291939,1.042854786
6/22/2018 4:33,3.884405136,1.042854786
6/22/2018 4:35,4.200045586,0.010074265
6/22/2018 4:37,4.322301865,0.118487149
6/22/2018 4:39,4.360478401,0.227149472
6/22/2018 4:41,4.400020599,0.335093826
6/22/2018 4:43,4.400012016,0.42894429
6/22/2018 4:45,4.400024414,0.506851912
6/22/2018 4:47,4.400025368,0.573003769
6/22/2018 4:49,4.400006294,0.63067776
6/22/2018 4:51,4.399982452,0.681868255
6/22/2018 4:53,4.400045395,0.728106022
6/22/2018 4:55,4.400035858,0.770487607
6/22/2018 4:57,4.4000597,0.809576511
6/22/2018 4:59,4.400012016,0.845672786
6/22/2018 5:01,4.399991035,0.879144311
6/22/2018 5:03,4.399979591,0.910399258
6/22/2018 5:05,4.400040627,0.939767003
6/22/2018 5:07,4.400003433,0.96745193
6/22/2018 5:09,4.400032997,0.993577898
6/22/2018 5:11,4.400006294,1.018225551
6/22/2018 5:13,4.399983406,1.041457295
6/22/2018 5:15,4.400011063,1.054619908
6/22/2018 5:17,4.272806168,1.054621458
6/22/2018 5:19,4.260547638,1.054621458
6/22/2018 5:21,4.257499695,1.054621458
6/22/2018 5:23,3.327988625,1.054621458
6/22/2018 5:25,3.256851196,1.054621458
6/22/2018 5:27,3.173492432,1.054621458
6/22/2018 5:29,3.089743614,1.054621458
6/22/2018 5:31,2.999994278,1.054621458
6/22/2018 5:33,3.857266426,1.054621458
6/22/2018 5:35,3.876495361,1.054621458
6/22/2018 5:37,3.880736351,1.054621458
6/22/2018 5:39,4.200124741,0.011752632
6/22/2018 5:41,4.320017815,0.120163985
6/22/2018 5:43,4.357771873,0.228832886
6/22/2018 5:45,4.399957657,0.337004751
6/22/2018 5:47,4.399964333,0.431771785
6/22/2018 5:49,4.400014877,0.510593235
6/22/2018 5:51,4.400014877,0.577504277
6/22/2018 5:53,4.40004921,0.635615647
6/22/2018 5:55,4.400012016,0.687064588
6/22/2018 5:57,4.399995804,0.733612359
6/22/2018 5:59,4.400014877,0.776303649
6/22/2018 6:01,4.400045395,0.815714717
6/22/2018 6:03,4.399940491,0.852366805
6/22/2018 6:05,4.400009155,0.886593282
6/22/2018 6:07,4.400038719,0.918508947
6/22/2018 6:09,4.399967194,0.948210001
6/22/2018 6:11,4.400009155,0.975893855
6/22/2018 6:13,4.400053024,1.001812339
6/22/2018 6:15,4.39994812,1.026148677
6/22/2018 6:17,4.400068283,1.04906249
6/22/2018 6:19,4.399989128,1.057734609
6/22/2018 6:21,4.26985836,1.057734847
6/22/2018 6:23,4.25737381,1.057734847
6/22/2018 6:25,4.254309654,1.057734847
6/22/2018 6:27,3.315452576,1.057734847
6/22/2018 6:29,3.246377945,1.057734847
6/22/2018 6:31,3.162632942,1.057734847
6/22/2018 6:33,3.078164101,1.057734847
6/22/2018 6:35,2.999983788,1.057734847
6/22/2018 6:37,3.860061646,1.057734847
6/22/2018 6:39,3.878915787,1.057734847
6/22/2018 6:41,3.883199692,1.057734847
6/22/2018 6:43,4.200084686,0.010225946
6/22/2018 6:45,4.324192047,0.118644275
6/22/2018 6:47,4.364304543,0.22730422
6/22/2018 6:49,4.39999485,0.334682733
6/22/2018 6:51,4.399959564,0.427043855
6/22/2018 6:53,4.399963379,0.503762603
6/22/2018 6:55,4.399978638,0.56888324
6/22/2018 6:57,4.399991035,0.625701129
6/22/2018 6:59,4.400000572,0.67641592
6/22/2018 7:01,4.400004387,0.722325027
6/22/2018 7:03,4.400028229,0.764230847
6/22/2018 7:05,4.399989128,0.802893996
6/22/2018 7:07,4.399986267,0.838904977
6/22/2018 7:09,4.399972916,0.87261039
6/22/2018 7:11,4.400026321,0.904242158
6/22/2018 7:13,4.399974823,0.933991671
6/22/2018 7:15,4.400014877,0.961997867
6/22/2018 7:17,4.399998665,0.988286793
6/22/2018 7:19,4.400007248,1.012915492
6/22/2018 7:21,4.399974823,1.035951495
6/22/2018 7:23,4.400022507,1.044548392
6/22/2018 7:25,4.270625114,1.044550419
6/22/2018 7:27,4.258262634,1.044550419
6/22/2018 7:29,4.255174637,1.044550419
6/22/2018 7:31,3.319377899,1.044550419
6/22/2018 7:33,3.249276161,1.044550419
6/22/2018 7:35,3.166415215,1.044550419
6/22/2018 7:37,3.082532883,1.044550419
6/22/2018 7:39,2.999995232,1.044550419
6/22/2018 7:41,3.85844326,1.044550419
6/22/2018 7:43,3.877515793,1.044550419
6/22/2018 7:45,3.881837845,1.044550419
6/22/2018 7:47,4.200057983,0.010633532
6/22/2018 7:49,4.324132919,0.119044751
6/22/2018 7:51,4.363902092,0.227707684
6/22/2018 7:53,4.400042534,0.335158437
6/22/2018 7:55,4.400006294,0.427592993
6/22/2018 7:57,4.399996758,0.504123211
6/22/2018 7:59,4.399999619,0.569146991
6/22/2018 8:01,4.39999485,0.625925064
6/22/2018 8:03,4.399991989,0.676580131
6/22/2018 8:05,4.399947166,0.722590566
6/22/2018 8:07,4.399991989,0.76498884
6/22/2018 8:09,4.399980545,0.804312527
6/22/2018 8:11,4.399988174,0.84087348
6/22/2018 8:13,4.399971962,0.874979317
6/22/2018 8:15,4.400014877,0.906966448
6/22/2018 8:17,4.399972916,0.937017202
6/22/2018 8:19,4.399982452,0.965319991
6/22/2018 8:21,4.400032997,0.992069304
6/22/2018 8:23,4.400009155,1.017412066
6/22/2018 8:25,4.399996758,1.041335225
6/22/2018 8:27,4.400000572,1.063809991
6/22/2018 8:29,4.399992943,1.064731121
6/22/2018 8:31,4.274907112,1.064733624
6/22/2018 8:33,4.263025284,1.064733624
6/22/2018 8:35,4.260030746,1.064733624
6/22/2018 8:37,3.335330009,1.064733624
6/22/2018 8:39,3.261807442,1.064733624
6/22/2018 8:41,3.176687241,1.064733624
6/22/2018 8:43,3.092946053,1.064733624
6/22/2018 8:45,2.999982834,1.064733624
6/22/2018 8:47,3.856138229,1.064733624
6/22/2018 8:49,3.875529289,1.064733624
6/22/2018 8:51,3.879868507,1.064733624
6/22/2018 8:53,4.200098038,0.012104515
6/22/2018 8:55,4.318937302,0.120513201
6/22/2018 8:57,4.35787487,0.229173392
6/22/2018 8:59,4.400015831,0.337298542
6/22/2018 9:01,4.400036812,0.431727409
6/22/2018 9:03,4.400063515,0.50969559
6/22/2018 9:05,4.400003433,0.575486898
6/22/2018 9:07,4.399913788,0.632701755
6/22/2018 9:09,4.399971962,0.683602989
6/22/2018 9:11,4.399977684,0.729632795
6/22/2018 9:13,4.400016785,0.77178663
6/22/2018 9:15,4.399950981,0.810761094
6/22/2018 9:17,4.400042534,0.846948564
6/22/2018 9:19,4.400003433,0.880662739
6/22/2018 9:21,4.40003109,0.912222803
6/22/2018 9:23,4.399989128,0.941853583
6/22/2018 9:25,4.39999485,0.969673812
6/22/2018 9:27,4.400006294,0.995799124
6/22/2018 9:29,4.399970055,1.020413756
6/22/2018 9:31,4.40003109,1.043707252
6/22/2018 9:33,4.400013924,1.060900331
6/22/2018 9:35,4.271564484,1.060901523
6/22/2018 9:37,4.259274483,1.060901523
6/22/2018 9:39,4.256186485,1.060901523
6/22/2018 9:41,3.330341339,1.060901523
6/22/2018 9:43,3.256554604,1.060901523
6/22/2018 9:45,3.171330452,1.060901523
6/22/2018 9:47,3.085515022,1.060901523
6/22/2018 9:49,2.999990463,1.060901523
6/22/2018 9:51,3.857158661,1.060901523
6/22/2018 9:53,3.876430511,1.060901523
6/22/2018 9:55,3.880779266,1.060901523
6/22/2018 9:57,4.200092316,0.011160026
6/22/2018 9:59,4.322314262,0.119570084
6/22/2018 10:01,4.361674309,0.228224158
6/22/2018 10:03,4.400022507,0.335902512
6/22/2018 10:05,4.400005341,0.428795338
6/22/2018 10:07,4.400025368,0.505586028
6/22/2018 10:09,4.400008202,0.570465207
6/22/2018 10:11,4.400012016,0.626763701
6/22/2018 10:13,4.4000597,0.676945865
6/22/2018 10:15,4.400040627,0.722470701
6/22/2018 10:17,4.400048256,0.764239848
6/22/2018 10:19,4.399964333,0.802893579
6/22/2018 10:21,4.400025368,0.8388713
6/22/2018 10:23,4.400020599,0.872435153
6/22/2018 10:25,4.400020599,0.903837681
6/22/2018 10:27,4.399991035,0.933275402
6/22/2018 10:29,4.399986267,0.960984588
6/22/2018 10:31,4.400022507,0.987084508
6/22/2018 10:33,4.399999619,1.011627555
6/22/2018 10:35,4.399952888,1.034702539
6/22/2018 10:37,4.399986267,1.046814799
6/22/2018 10:39,4.269726753,1.046815991
6/22/2018 10:41,4.257172585,1.046815991
6/22/2018 10:43,4.254081726,1.046815991
6/22/2018 10:45,3.330546379,1.046815991
6/22/2018 10:47,3.263362885,1.046815991
6/22/2018 10:49,3.181247711,1.046815991
6/22/2018 10:51,3.096630096,1.046815991
6/22/2018 10:53,2.99998951,1.046815991
6/22/2018 10:55,3.850516319,1.046815991
6/22/2018 10:57,3.870128632,1.046815991
6/22/2018 10:59,3.874596596,1.046815991
6/22/2018 11:01,4.20006752,0.013413712
6/22/2018 11:03,4.316643715,0.121833488
6/22/2018 11:05,4.353164673,0.23049286
6/22/2018 11:07,4.400033951,0.339045942
6/22/2018 11:09,4.40002346,0.435931861
6/22/2018 11:11,4.400007248,0.516366482
6/22/2018 11:13,4.400024414,0.584351957
6/22/2018 11:15,4.399996758,0.643264592
6/22/2018 11:17,4.400014877,0.695405483
6/22/2018 11:19,4.400014877,0.742509723
6/22/2018 11:21,4.39998436,0.785660088
6/22/2018 11:23,4.400003433,0.825504839
6/22/2018 11:25,4.400111198,0.862538636
6/22/2018 11:27,4.399974823,0.897131443
6/22/2018 11:29,4.39997673,0.929468751
6/22/2018 11:31,4.399996758,0.959730387
6/22/2018 11:33,4.399990082,0.98814708
6/22/2018 11:35,4.40001297,1.014891028
6/22/2018 11:37,4.400006294,1.040077329
6/22/2018 11:39,4.399988174,1.063807487
6/22/2018 11:41,4.400025368,1.084466219
6/22/2018 11:43,4.271295547,1.084467769
6/22/2018 11:45,4.258867264,1.084467769
6/22/2018 11:47,4.25571537,1.084467769
6/22/2018 11:49,3.329166412,1.084467769
6/22/2018 11:51,3.258444786,1.084467769
6/22/2018 11:53,3.176383972,1.084467769
6/22/2018 11:55,3.09307766,1.084467769
6/22/2018 11:57,3,1.084467769
6/22/2018 11:59,3.853460312,1.084467769
6/22/2018 12:01,3.872781754,1.084467769
6/22/2018 12:03,3.877100945,1.084467769
6/22/2018 12:05,4.200094223,0.01264897
6/22/2018 12:07,4.318120956,0.121074803
6/22/2018 12:09,4.355576515,0.229732066
6/22/2018 12:11,4.399987221,0.338063687
6/22/2018 12:13,4.400012016,0.433346748
6/22/2018 12:15,4.400033951,0.512020707
6/22/2018 12:17,4.400019646,0.578294098
6/22/2018 12:19,4.400053024,0.635634482
6/22/2018 12:21,4.40002346,0.686371088
6/22/2018 12:23,4.399969101,0.732134223
6/22/2018 12:25,4.400045395,0.774134278
6/22/2018 12:27,4.400007248,0.813035667
6/22/2018 12:29,4.400014877,0.849246919
6/22/2018 12:31,4.399977684,0.883091629
6/22/2018 12:33,4.399991989,0.914788067
6/22/2018 12:35,4.400006294,0.944441259
6/22/2018 12:37,4.399983406,0.972218037
6/22/2018 12:39,4.399991989,0.998394191
6/22/2018 12:41,4.399967194,1.023152709
6/22/2018 12:43,4.399970055,1.04659462
6/22/2018 12:45,4.399969101,1.065618634
6/22/2018 12:47,4.270012856,1.065619349
6/22/2018 12:49,4.257394791,1.065619349
6/22/2018 12:51,4.254273415,1.065619349
6/22/2018 12:53,3.322404861,1.065619349
6/22/2018 12:55,3.250730515,1.065619349
6/22/2018 12:57,3.169055939,1.065619349
6/22/2018 12:59,3.085598946,1.065619349
6/22/2018 13:01,2.999992371,1.065619349
6/22/2018 13:03,3.854356766,1.065619349
6/22/2018 13:05,3.873492241,1.065619349
6/22/2018 13:07,3.877857208,1.065619349
6/22/2018 13:09,4.2000494,0.013107218
6/22/2018 13:11,4.317148209,0.121519081
6/22/2018 13:13,4.357083321,0.230175182
6/22/2018 13:15,4.400015831,0.338294864
6/22/2018 13:17,4.399995804,0.432673305
6/22/2018 13:19,4.400012016,0.510713995
6/22/2018 13:21,4.400090218,0.576653659
6/22/2018 13:23,4.40000248,0.633833647
6/22/2018 13:25,4.400027275,0.684505999
6/22/2018 13:27,4.400042534,0.730178535
6/22/2018 13:29,4.399989128,0.771956682
6/22/2018 13:31,4.399978638,0.810652316
6/22/2018 13:33,4.399962425,0.846718729
6/22/2018 13:35,4.399990082,0.880429924
6/22/2018 13:37,4.400078773,0.912030637
6/22/2018 13:39,4.399988174,0.941688895
6/22/2018 13:41,4.40001297,0.969467938
6/22/2018 13:43,4.400006294,0.995538652
6/22/2018 13:45,4.399981499,1.020084262
6/22/2018 13:47,4.399969101,1.043324232
6/22/2018 13:49,4.399974823,1.060191989
6/22/2018 13:51,4.269665718,1.060194135
6/22/2018 13:53,4.257002831,1.060194135
6/22/2018 13:55,4.253826141,1.060194135
6/22/2018 13:57,3.328562737,1.060194135
6/22/2018 13:59,3.254778862,1.060194135
6/22/2018 14:01,3.170258522,1.060194135
6/22/2018 14:03,3.086461067,1.060194135
6/22/2018 14:05,2.999991417,1.060194135
6/22/2018 14:07,3.853550911,1.060194135
6/22/2018 14:09,3.872665405,1.060194135
6/22/2018 14:11,3.876940727,1.060194135
6/22/2018 14:13,4.200080872,0.014010333
6/22/2018 14:15,4.313275337,0.122424215
6/22/2018 14:17,4.352417946,0.231083274
6/22/2018 14:19,4.399995804,0.33950603
6/22/2018 14:21,4.400075912,0.435091525
6/22/2018 14:23,4.399977684,0.513846159
6/22/2018 14:25,4.399990082,0.580269158
6/22/2018 14:27,4.40003109,0.637910903
6/22/2018 14:29,4.400032997,0.689049363
6/22/2018 14:31,4.39999485,0.735236704
6/22/2018 14:33,4.399977684,0.777478039
6/22/2018 14:35,4.399989128,0.816435933
6/22/2018 14:37,4.400006294,0.852677822
6/22/2018 14:39,4.400007248,0.886529863
6/22/2018 14:41,4.400039673,0.918193102
6/22/2018 14:43,4.400016785,0.947826505
6/22/2018 14:45,4.39998436,0.975591242
6/22/2018 14:47,4.400020599,1.001575947
6/22/2018 14:49,4.400000572,1.025958896
6/22/2018 14:51,4.40000248,1.048925281
6/22/2018 14:53,4.399952888,1.059399843
6/22/2018 14:55,4.268864632,1.059402823
6/22/2018 14:57,4.256118774,1.059402823
6/22/2018 14:59,4.252916336,1.059402823
6/22/2018 15:01,3.324145317,1.059402823
6/22/2018 15:03,3.251377106,1.059402823
6/22/2018 15:05,3.167457581,1.059402823
6/22/2018 15:07,3.079724312,1.059402823
6/22/2018 15:09,2.999973297,1.059402823
6/22/2018 15:11,3.857327461,1.059402823
6/22/2018 15:13,3.876244545,1.059402823
6/22/2018 15:15,3.880446434,1.059402823
6/22/2018 15:17,4.200094223,0.011436764
6/22/2018 15:19,4.319973946,0.119844913
6/22/2018 15:21,4.358642578,0.228512287
