date,Voltage,ChargeCapacity
6/23/2018 9:59,4.400009155,0.976627409
6/23/2018 10:01,4.400017738,1.000617385
6/23/2018 10:03,4.399986267,1.023278832
6/23/2018 10:05,4.400012016,1.028383493
6/23/2018 10:07,4.268076897,1.028384686
6/23/2018 10:09,4.254981041,1.028384686
6/23/2018 10:11,4.251601219,1.028384686
6/23/2018 10:13,3.318639755,1.028384686
6/23/2018 10:15,3.242305756,1.028384686
6/23/2018 10:17,3.156938553,1.028384686
6/23/2018 10:19,3.069979668,1.028384686
6/23/2018 10:21,3,1.028384686
6/23/2018 10:23,3.860178947,1.028384686
6/23/2018 10:25,3.879098892,1.028384686
6/23/2018 10:27,3.883253098,1.028384686
6/23/2018 10:29,4.200108528,0.009406108
6/23/2018 10:31,4.326407433,0.117839426
6/23/2018 10:33,4.366069794,0.22649695
6/23/2018 10:35,4.400038719,0.333622754
6/23/2018 10:37,4.399991989,0.425023258
6/23/2018 10:39,4.400032043,0.500614643
6/23/2018 10:41,4.400016785,0.564362884
6/23/2018 10:43,4.400033951,0.619343996
6/23/2018 10:45,4.400020599,0.667898238
6/23/2018 10:47,4.399999619,0.711762071
6/23/2018 10:49,4.399977684,0.752023935
6/23/2018 10:51,4.400017738,0.789350212
6/23/2018 10:53,4.399991989,0.824133217
6/23/2018 10:55,4.400028229,0.856655657
6/23/2018 10:57,4.39996624,0.887087345
6/23/2018 10:59,4.399999619,0.91554153
6/23/2018 11:01,4.400035858,0.942241967
6/23/2018 11:03,4.399988174,0.967459261
6/23/2018 11:05,4.399975777,0.991302907
6/23/2018 11:07,4.399983406,1.013824701
6/23/2018 11:09,4.39999485,1.017849684
6/23/2018 11:11,4.268724442,1.017852306
6/23/2018 11:13,4.255738258,1.017852306
6/23/2018 11:15,4.252378464,1.017852306
6/23/2018 11:17,3.324838638,1.017852306
6/23/2018 11:19,3.247247696,1.017852306
6/23/2018 11:21,3.160561562,1.017852306
6/23/2018 11:23,3.072853088,1.017852306
6/23/2018 11:25,2.99998188,1.017852306
6/23/2018 11:27,3.858570099,1.017852306
6/23/2018 11:29,3.877667427,1.017852306
6/23/2018 11:31,3.881884575,1.017852306
6/23/2018 11:33,4.200037956,0.010035684
6/23/2018 11:35,4.326411247,0.11845386
6/23/2018 11:37,4.366514206,0.227107093
6/23/2018 11:39,4.40002346,0.334258705
6/23/2018 11:41,4.400012016,0.426100612
6/23/2018 11:43,4.40003109,0.502347648
6/23/2018 11:45,4.399991035,0.566931129
6/23/2018 11:47,4.400030136,0.622915506
6/23/2018 11:49,4.400045395,0.672396839
6/23/2018 11:51,4.400008202,0.716739595
6/23/2018 11:53,4.400006294,0.757057309
6/23/2018 11:55,4.400025368,0.79421705
6/23/2018 11:57,4.399974823,0.828821719
6/23/2018 11:59,4.399998665,0.861205935
6/23/2018 12:01,4.400012016,0.891590714
6/23/2018 12:03,4.39996624,0.920117199
6/23/2018 12:05,4.400024414,0.946932793
6/23/2018 12:07,4.399992943,0.972132564
6/23/2018 12:09,4.400015831,0.995918453
6/23/2018 12:11,4.400024414,1.018462658
6/23/2018 12:13,4.399969101,1.02309978
6/23/2018 12:15,4.268585205,1.02310133
6/23/2018 12:17,4.255486488,1.02310133
6/23/2018 12:19,4.252234459,1.02310133
6/23/2018 12:21,3.329115868,1.02310133
6/23/2018 12:23,3.249279022,1.02310133
6/23/2018 12:25,3.161831856,1.02310133
6/23/2018 12:27,3.07237339,1.02310133
6/23/2018 12:29,3,1.02310133
6/23/2018 12:31,3.859142303,1.02310133
6/23/2018 12:33,3.878346443,1.02310133
6/23/2018 12:35,3.882466316,1.02310133
6/23/2018 12:37,4.200035095,0.009674412
6/23/2018 12:39,4.328639984,0.118085362
6/23/2018 12:41,4.37071991,0.226749077
6/23/2018 12:43,4.399971962,0.333141655
6/23/2018 12:45,4.400000572,0.423307687
6/23/2018 12:47,4.400032997,0.498122215
6/23/2018 12:49,4.400009155,0.561843812
6/23/2018 12:51,4.400028229,0.617466509
6/23/2018 12:53,4.400001526,0.666826427
6/23/2018 12:55,4.400003433,0.71128577
6/23/2018 12:57,4.400025368,0.751887202
6/23/2018 12:59,4.399988174,0.789207399
6/23/2018 13:01,4.400027275,0.823764563
6/23/2018 13:03,4.400040627,0.856048167
6/23/2018 13:05,4.400004387,0.886371672
6/23/2018 13:07,4.400010109,0.914932728
6/23/2018 13:09,4.399950027,0.941887259
6/23/2018 13:11,4.400003433,0.96731925
6/23/2018 13:13,4.399993896,0.991317689
6/23/2018 13:15,4.400003433,1.013906598
6/23/2018 13:17,4.400039673,1.018257976
6/23/2018 13:19,4.268344879,1.018259645
6/23/2018 13:21,4.255237579,1.018259645
6/23/2018 13:23,4.251878738,1.018259645
6/23/2018 13:25,3.326826096,1.018259645
6/23/2018 13:27,3.249174118,1.018259645
6/23/2018 13:29,3.16106987,1.018259645
6/23/2018 13:31,3.071007729,1.018259645
6/23/2018 13:33,2.999979973,1.018259645
6/23/2018 13:35,3.859548569,1.018259645
6/23/2018 13:37,3.878709793,1.018259645
6/23/2018 13:39,3.882935524,1.018259645
6/23/2018 13:41,4.200125694,0.009562131
6/23/2018 13:43,4.329449654,0.11798276
6/23/2018 13:45,4.371922493,0.226651758
6/23/2018 13:47,4.400011063,0.332667142
6/23/2018 13:49,4.400042534,0.422192156
6/23/2018 13:51,4.39999485,0.496519595
6/23/2018 13:53,4.399972916,0.559673011
6/23/2018 13:55,4.40000248,0.614857674
6/23/2018 13:57,4.40002346,0.664103508
6/23/2018 13:59,4.400011063,0.708687723
6/23/2018 14:01,4.400020599,0.749404073
6/23/2018 14:03,4.400024414,0.786992729
6/23/2018 14:05,4.400042534,0.821871459
6/23/2018 14:07,4.400009155,0.854291022
6/23/2018 14:09,4.399961472,0.884557903
6/23/2018 14:11,4.399992943,0.912982106
6/23/2018 14:13,4.399989128,0.939777732
6/23/2018 14:15,4.400005341,0.965109348
6/23/2018 14:17,4.399971962,0.989048779
6/23/2018 14:19,4.400012016,1.011656284
6/23/2018 14:21,4.400027275,1.015783191
6/23/2018 14:23,4.268641472,1.015783548
6/23/2018 14:25,4.255582809,1.015783548
6/23/2018 14:27,4.252230644,1.015783548
6/23/2018 14:29,3.325642586,1.015783548
6/23/2018 14:31,3.249318123,1.015783548
6/23/2018 14:33,3.165094376,1.015783548
6/23/2018 14:35,3.077849388,1.015783548
6/23/2018 14:37,2.999991417,1.015783548
6/23/2018 14:39,3.8560009,1.015783548
6/23/2018 14:41,3.875267982,1.015783548
6/23/2018 14:43,3.879529953,1.015783548
6/23/2018 14:45,4.20008564,0.010913476
6/23/2018 14:47,4.325447083,0.119323201
6/23/2018 14:49,4.366861343,0.22797513
6/23/2018 14:51,4.40001297,0.334926218
6/23/2018 14:53,4.399990082,0.426136822
6/23/2018 14:55,4.400024414,0.501795411
6/23/2018 14:57,4.400025368,0.565987229
6/23/2018 14:59,4.400075912,0.621846974
6/23/2018 15:01,4.400006294,0.67154783
6/23/2018 15:03,4.399987221,0.716653645
6/23/2018 15:05,4.399969101,0.757949829
6/23/2018 15:07,4.40007782,0.796068966
6/23/2018 15:09,4.399973869,0.831498146
6/23/2018 15:11,4.400011063,0.864601731
6/23/2018 15:13,4.400000572,0.895535171
6/23/2018 15:15,4.399988174,0.924410522
6/23/2018 15:17,4.399975777,0.951450825
6/23/2018 15:19,4.400014877,0.976928294
6/23/2018 15:21,4.400019646,1.00102973
6/23/2018 15:23,4.399945259,1.023840547
6/23/2018 15:25,4.399999619,1.031722426
6/23/2018 15:27,4.267913818,1.031725883
6/23/2018 15:29,4.254757881,1.031725883
6/23/2018 15:31,4.251356125,1.031725883
6/23/2018 15:33,3.323112488,1.031725883
6/23/2018 15:35,3.246107101,1.031725883
6/23/2018 15:37,3.158856392,1.031725883
6/23/2018 15:39,3.071406364,1.031725883
6/23/2018 15:41,2.999998093,1.031725883
6/23/2018 15:43,3.85900116,1.031725883
6/23/2018 15:45,3.878176689,1.031725883
6/23/2018 15:47,3.882382393,1.031725883
6/23/2018 15:49,4.200072289,0.009702193
6/23/2018 15:51,4.328271866,0.118107095
6/23/2018 15:53,4.370804787,0.226776764
6/23/2018 15:55,4.399993896,0.333031565
6/23/2018 15:57,4.39997673,0.422683209
6/23/2018 15:59,4.399983406,0.4968701
6/23/2018 16:01,4.400026321,0.559952438
6/23/2018 16:03,4.400029182,0.615039468
6/23/2018 16:05,4.39996624,0.664090812
6/23/2018 16:07,4.400025368,0.708477795
6/23/2018 16:09,4.399999619,0.749106765
6/23/2018 16:11,4.399957657,0.786608875
6/23/2018 16:13,4.399954796,0.821519732
6/23/2018 16:15,4.400003433,0.854124427
6/23/2018 16:17,4.399978638,0.884654045
6/23/2018 16:19,4.39999485,0.913315773
6/23/2018 16:21,4.399954796,0.940187693
6/23/2018 16:23,4.400028229,0.96539402
6/23/2018 16:25,4.400003433,0.989129841
6/23/2018 16:27,4.400035858,1.011560082
6/23/2018 16:29,4.400006294,1.013252854
6/23/2018 16:31,4.26695919,1.01325357
6/23/2018 16:33,4.253736496,1.01325357
6/23/2018 16:35,4.250358582,1.01325357
6/23/2018 16:37,3.322909355,1.01325357
6/23/2018 16:39,3.247365952,1.01325357
6/23/2018 16:41,3.162241936,1.01325357
6/23/2018 16:43,3.074297905,1.01325357
6/23/2018 16:45,3,1.01325357
6/23/2018 16:47,3.856499672,1.01325357
6/23/2018 16:49,3.875753403,1.01325357
6/23/2018 16:51,3.880003929,1.01325357
6/23/2018 16:53,4.200083733,0.010809377
6/23/2018 16:55,4.325613022,0.119216107
6/23/2018 16:57,4.367706299,0.227890134
6/23/2018 16:59,4.399963379,0.334773511
6/23/2018 17:01,4.40003109,0.425679862
6/23/2018 17:03,4.400026321,0.500897586
6/23/2018 17:05,4.400040627,0.564621091
6/23/2018 17:07,4.400043488,0.620218515
6/23/2018 17:09,4.400016785,0.669788539
6/23/2018 17:11,4.399988174,0.71464628
6/23/2018 17:13,4.399983406,0.755751312
6/23/2018 17:15,4.399997711,0.793704093
6/23/2018 17:17,4.400007248,0.828864813
6/23/2018 17:19,4.399982452,0.861657023
6/23/2018 17:21,4.400048256,0.892385542
6/23/2018 17:23,4.400020599,0.921267688
6/23/2018 17:25,4.399975777,0.948478043
6/23/2018 17:27,4.399982452,0.97409904
6/23/2018 17:29,4.400025368,0.9981879
6/23/2018 17:31,4.400010109,1.020819306
6/23/2018 17:33,4.400037766,1.024756789
6/23/2018 17:35,4.267126083,1.024758816
6/23/2018 17:37,4.253773689,1.024758816
6/23/2018 17:39,4.25036335,1.024758816
6/23/2018 17:41,3.324145317,1.024758816
6/23/2018 17:43,3.247354507,1.024758816
6/23/2018 17:45,3.162582397,1.024758816
6/23/2018 17:47,3.075728416,1.024758816
6/23/2018 17:49,2.999991417,1.024758816
6/23/2018 17:51,3.856184959,1.024758816
6/23/2018 17:53,3.875337601,1.024758816
6/23/2018 17:55,3.879589081,1.024758816
6/23/2018 17:57,4.200097084,0.01143689
6/23/2018 17:59,4.322500229,0.119842038
6/23/2018 18:01,4.364880562,0.228513449
6/23/2018 18:03,4.399935722,0.335657746
6/23/2018 18:05,4.399995804,0.427077025
6/23/2018 18:07,4.400008202,0.502480805
6/23/2018 18:09,4.399997711,0.566179454
6/23/2018 18:11,4.399980545,0.621448636
6/23/2018 18:13,4.399995804,0.670656085
6/23/2018 18:15,4.399938583,0.715237617
6/23/2018 18:17,4.399894714,0.756101966
6/23/2018 18:19,4.400042534,0.793844879
6/23/2018 18:21,4.399973869,0.828926682
6/23/2018 18:23,4.400015831,0.861534417
6/23/2018 18:25,4.400061607,0.891992211
6/23/2018 18:27,4.400027275,0.920638978
6/23/2018 18:29,4.400020599,0.94767195
6/23/2018 18:31,4.400012016,0.973211527
6/23/2018 18:33,4.399991035,0.997364759
6/23/2018 18:35,4.399992943,1.020170927
6/23/2018 18:37,4.399950027,1.026435137
6/23/2018 18:39,4.267188072,1.026437283
6/23/2018 18:41,4.253871918,1.026437283
6/23/2018 18:43,4.250444412,1.026437283
6/23/2018 18:45,3.31905365,1.026437283
6/23/2018 18:47,3.241542816,1.026437283
6/23/2018 18:49,3.156405449,1.026437283
6/23/2018 18:51,3.067955971,1.026437283
6/23/2018 18:53,2.999987602,1.026437283
6/23/2018 18:55,3.859392166,1.026437283
6/23/2018 18:57,3.878490448,1.026437283
6/23/2018 18:59,3.882590294,1.026437283
6/23/2018 19:01,4.200117111,0.010279721
6/23/2018 19:03,4.325613022,0.118698955
6/23/2018 19:05,4.369070053,0.227354258
6/23/2018 19:07,4.400024414,0.333684832
6/23/2018 19:09,4.400016785,0.423398256
6/23/2018 19:11,4.400050163,0.497527629
6/23/2018 19:13,4.40003109,0.560210824
6/23/2018 19:15,4.39999485,0.614622056
6/23/2018 19:17,4.400052071,0.66291362
6/23/2018 19:19,4.399974823,0.706674695
6/23/2018 19:21,4.400019646,0.746870399
6/23/2018 19:23,4.400014877,0.784101725
6/23/2018 19:25,4.399983406,0.818769336
6/23/2018 19:27,4.399971962,0.85113281
6/23/2018 19:29,4.400009155,0.881357193
6/23/2018 19:31,4.39995575,0.909633517
6/23/2018 19:33,4.399973869,0.936267316
6/23/2018 19:35,4.399958611,0.961470723
6/23/2018 19:37,4.400000572,0.985329211
6/23/2018 19:39,4.400017738,1.007923126
6/23/2018 19:41,4.399965286,1.012207627
6/23/2018 19:43,4.267428398,1.012208343
6/23/2018 19:45,4.254084587,1.012208343
6/23/2018 19:47,4.250701904,1.012208343
6/23/2018 19:49,3.319192886,1.012208343
6/23/2018 19:51,3.244346619,1.012208343
6/23/2018 19:53,3.159912109,1.012208343
6/23/2018 19:55,3.073067665,1.012208343
6/23/2018 19:57,2.999991417,1.012208343
6/23/2018 19:59,3.855958939,1.012208343
6/23/2018 20:01,3.875245094,1.012208343
6/23/2018 20:03,3.879512787,1.012208343
6/23/2018 20:05,4.200090408,0.011771835
6/23/2018 20:07,4.320840836,0.120175906
6/23/2018 20:09,4.362909317,0.228837937
6/23/2018 20:11,4.400071144,0.336130828
6/23/2018 20:13,4.400018692,0.427808911
6/23/2018 20:15,4.400053024,0.503458023
6/23/2018 20:17,4.400107384,0.567473888
6/23/2018 20:19,4.39997673,0.623027503
6/23/2018 20:21,4.400030136,0.672258854
6/23/2018 20:23,4.400044441,0.716659129
6/23/2018 20:25,4.400016785,0.757309139
6/23/2018 20:27,4.400036812,0.794925034
6/23/2018 20:29,4.400005341,0.829922557
6/23/2018 20:31,4.399992943,0.862594128
6/23/2018 20:33,4.400017738,0.893176794
6/23/2018 20:35,4.399986267,0.921764255
6/23/2018 20:37,4.400029182,0.948560417
6/23/2018 20:39,4.4000597,0.97382766
6/23/2018 20:41,4.399971962,0.997839332
6/23/2018 20:43,4.400009155,1.020684361
6/23/2018 20:45,4.40002346,1.031140208
6/23/2018 20:47,4.26834774,1.031141281
6/23/2018 20:49,4.25508213,1.031141281
6/23/2018 20:51,4.251605034,1.031141281
6/23/2018 20:53,3.332290649,1.031141281
6/23/2018 20:55,3.254950523,1.031141281
6/23/2018 20:57,3.169567108,1.031141281
6/23/2018 20:59,3.084685326,1.031141281
6/23/2018 21:01,2.999980927,1.031141281
6/23/2018 21:03,3.8520298,1.031141281
6/23/2018 21:05,3.871511459,1.031141281
6/23/2018 21:07,3.875849724,1.031141281
6/23/2018 21:09,4.200120926,0.012971873
6/23/2018 21:11,4.319081306,0.121375754
6/23/2018 21:13,4.359481812,0.230040386
6/23/2018 21:15,4.400001526,0.337842315
6/23/2018 21:17,4.400069237,0.430918425
6/23/2018 21:19,4.400009155,0.50769496
6/23/2018 21:21,4.399987221,0.572492003
6/23/2018 21:23,4.400045395,0.628739238
6/23/2018 21:25,4.400027275,0.678623617
6/23/2018 21:27,4.399973869,0.723636448
6/23/2018 21:29,4.399950981,0.764831424
6/23/2018 21:31,4.399967194,0.802965105
6/23/2018 21:33,4.400004387,0.838464379
6/23/2018 21:35,4.40001297,0.871616602
6/23/2018 21:37,4.400010109,0.90267992
6/23/2018 21:39,4.399991035,0.931842148
6/23/2018 21:41,4.40001297,0.959162712
6/23/2018 21:43,4.400038719,0.984791994
6/23/2018 21:45,4.399927139,1.008951187
6/23/2018 21:47,4.400042534,1.031882167
6/23/2018 21:49,4.400017738,1.044388771
6/23/2018 21:51,4.266658783,1.044390798
6/23/2018 21:53,4.253221512,1.044390798
6/23/2018 21:55,4.24966526,1.044390798
6/23/2018 21:57,3.322464943,1.044390798
6/23/2018 21:59,3.244170189,1.044390798
6/23/2018 22:01,3.159064293,1.044390798
6/23/2018 22:03,3.07162571,1.044390798
6/23/2018 22:05,2.999983788,1.044390798
6/23/2018 22:07,3.857942581,1.044390798
6/23/2018 22:09,3.876959801,1.044390798
6/23/2018 22:11,3.881103516,1.044390798
6/23/2018 22:13,4.200131416,0.010932572
6/23/2018 22:15,4.322693825,0.119346812
6/23/2018 22:17,4.364733696,0.228001058
6/23/2018 22:19,4.400072098,0.334993571
6/23/2018 22:21,4.400016785,0.425784409
6/23/2018 22:23,4.399991989,0.500355363
6/23/2018 22:25,4.400042534,0.563254297
6/23/2018 22:27,4.399982452,0.617836297
6/23/2018 22:29,4.400029182,0.666356385
6/23/2018 22:31,4.399997711,0.710209489
6/23/2018 22:33,4.399983406,0.750378728
6/23/2018 22:35,4.399945259,0.787578821
6/23/2018 22:37,4.400005341,0.822254241
6/23/2018 22:39,4.400065422,0.85468632
6/23/2018 22:41,4.39999485,0.885100543
6/23/2018 22:43,4.399938583,0.913660109
6/23/2018 22:45,4.399996758,0.940425396
6/23/2018 22:47,4.400017738,0.965571582
6/23/2018 22:49,4.400071144,0.989245415
6/23/2018 22:51,4.400019646,1.011628389
6/23/2018 22:53,4.400035858,1.012614012
6/23/2018 22:55,4.265625954,1.012616992
6/23/2018 22:57,4.252033234,1.012616992
6/23/2018 22:59,4.24851799,1.012616992
6/23/2018 23:01,3.3191185,1.012616992
6/23/2018 23:03,3.242650032,1.012616992
6/23/2018 23:05,3.156241417,1.012616992
6/23/2018 23:07,3.066177368,1.012616992
6/23/2018 23:09,2.999997139,1.012616992
6/23/2018 23:11,3.859828949,1.012616992
6/23/2018 23:13,3.878881454,1.012616992
6/23/2018 23:15,3.883073807,1.012616992
6/23/2018 23:17,4.200040817,0.009697849
6/23/2018 23:19,4.325704575,0.118113637
6/23/2018 23:21,4.367465973,0.226778671
6/23/2018 23:23,4.400009155,0.333489448
6/23/2018 23:25,4.399947166,0.423868626
6/23/2018 23:27,4.399983406,0.498385102
6/23/2018 23:29,4.39995575,0.561040342
6/23/2018 23:31,4.400040627,0.615223825
6/23/2018 23:33,4.400001526,0.663279235
6/23/2018 23:35,4.39993,0.706778109
6/23/2018 23:37,4.399989128,0.746646583
6/23/2018 23:39,4.399979591,0.783489585
6/23/2018 23:41,4.400004387,0.817897439
6/23/2018 23:43,4.400001526,0.850182772
6/23/2018 23:45,4.399987221,0.88049674
6/23/2018 23:47,4.399989128,0.908977926
6/23/2018 23:49,4.400022507,0.935769141
6/23/2018 23:51,4.400008202,0.960934877
6/23/2018 23:53,4.399989128,0.984561801
6/23/2018 23:55,4.40002346,1.004729271
6/23/2018 23:57,4.266555786,1.004732013
6/23/2018 23:59,4.253032684,1.004732013
6/24/2018 0:01,4.249524117,1.004732013
6/24/2018 0:03,3.318770409,1.004732013
6/24/2018 0:05,3.241599083,1.004732013
6/24/2018 0:07,3.155085564,1.004732013
6/24/2018 0:09,3.067569733,1.004732013
6/24/2018 0:11,2.99998188,1.004732013
6/24/2018 0:13,3.859864235,1.004732013
6/24/2018 0:15,3.879119873,1.004732013
6/24/2018 0:17,3.883232117,1.004732013
6/24/2018 0:19,4.200088501,0.009193459
6/24/2018 0:21,4.330061913,0.11760553
6/24/2018 0:23,4.371062279,0.226271391
6/24/2018 0:25,4.400046349,0.332612932
6/24/2018 0:27,4.399980545,0.422611207
6/24/2018 0:29,4.400028229,0.497248232
6/24/2018 0:31,4.4000597,0.560489297
6/24/2018 0:33,4.399975777,0.615317225
6/24/2018 0:35,4.399983406,0.663731933
6/24/2018 0:37,4.400022507,0.707248211
6/24/2018 0:39,4.39999485,0.746990979
6/24/2018 0:41,4.399989128,0.783677161
6/24/2018 0:43,4.399993896,0.81782341
6/24/2018 0:45,4.399981499,0.849813104
6/24/2018 0:47,4.399959564,0.879955113
6/24/2018 0:49,4.40004158,0.908385813
6/24/2018 0:51,4.399978638,0.935210526
6/24/2018 0:53,4.400012016,0.960509419
6/24/2018 0:55,4.400057793,0.984306872
6/24/2018 0:57,4.400055885,1.005130649
6/24/2018 0:59,4.2666502,1.005132794
6/24/2018 1:01,4.253056526,1.005132794
6/24/2018 1:03,4.249554634,1.005132794
6/24/2018 1:05,3.31101799,1.005132794
6/24/2018 1:07,3.234107971,1.005132794
6/24/2018 1:09,3.149703979,1.005132794
6/24/2018 1:11,3.060836792,1.005132794
6/24/2018 1:13,2.999984741,1.005132794
6/24/2018 1:15,3.862446785,1.005132794
6/24/2018 1:17,3.881435394,1.005132794
6/24/2018 1:19,3.885604858,1.005132794
6/24/2018 1:21,4.200084686,0.008957413
6/24/2018 1:23,4.330773354,0.117371298
6/24/2018 1:25,4.376318932,0.226036802
6/24/2018 1:27,4.399974823,0.331171155
6/24/2018 1:29,4.399988174,0.419207126
6/24/2018 1:31,4.400017738,0.492405117
6/24/2018 1:33,4.400025368,0.554793775
6/24/2018 1:35,4.399991989,0.609252512
6/24/2018 1:37,4.39999485,0.65758729
6/24/2018 1:39,4.399938583,0.701068819
6/24/2018 1:41,4.40004158,0.740631521
6/24/2018 1:43,4.39996624,0.777025998
6/24/2018 1:45,4.399975777,0.810805559
6/24/2018 1:47,4.399991989,0.842349291
6/24/2018 1:49,4.400012016,0.871975958
6/24/2018 1:51,4.400003433,0.899994075
6/24/2018 1:53,4.400014877,0.926536977
6/24/2018 1:55,4.40001297,0.951639414
6/24/2018 1:57,4.39995575,0.975380242
6/24/2018 1:59,4.400020599,0.997804642
6/24/2018 2:01,4.39995575,0.997832894
6/24/2018 2:03,4.267889023,0.997833788
6/24/2018 2:05,4.254620552,0.997833788
6/24/2018 2:07,4.251252174,0.997833788
6/24/2018 2:09,3.315667152,0.997833788
6/24/2018 2:11,3.237454414,0.997833788
6/24/2018 2:13,3.150995255,0.997833788
6/24/2018 2:15,3.060873985,0.997833788
6/24/2018 2:17,2.999996185,0.997833788
6/24/2018 2:19,3.863084793,0.997833788
6/24/2018 2:21,3.882074356,0.997833788
6/24/2018 2:23,3.886260986,0.997833788
6/24/2018 2:25,4.200076103,0.009262701
6/24/2018 2:27,4.327448845,0.117680103
6/24/2018 2:29,4.373396873,0.226337805
6/24/2018 2:31,4.399991035,0.331675977
6/24/2018 2:33,4.399961472,0.419519007
6/24/2018 2:35,4.400017738,0.492154241
6/24/2018 2:37,4.400061607,0.553874195
6/24/2018 2:39,4.399957657,0.607805014
6/24/2018 2:41,4.400046349,0.655931771
6/24/2018 2:43,4.399964333,0.699449241
6/24/2018 2:45,4.40000248,0.739223421
6/24/2018 2:47,4.400037766,0.775895357
6/24/2018 2:49,4.400034904,0.809877217
6/24/2018 2:51,4.400050163,0.841504216
6/24/2018 2:53,4.400011063,0.871042132
6/24/2018 2:55,4.39998436,0.898750484
6/24/2018 2:57,4.400015831,0.924908221
6/24/2018 2:59,4.400017738,0.949643672
6/24/2018 3:01,4.399998665,0.973008096
6/24/2018 3:03,4.400053978,0.989883542
6/24/2018 3:05,4.267268181,0.989886165
6/24/2018 3:07,4.253927231,0.989886165
6/24/2018 3:09,4.250554085,0.989886165
6/24/2018 3:11,3.313601494,0.989886165
6/24/2018 3:13,3.234621048,0.989886165
6/24/2018 3:15,3.147686958,0.989886165
6/24/2018 3:17,3.056416512,0.989886165
6/24/2018 3:19,2.999995232,0.989886165
6/24/2018 3:21,3.864600182,0.989886165
6/24/2018 3:23,3.883561134,0.989886165
6/24/2018 3:25,3.887648582,0.989886165
6/24/2018 3:27,4.200023651,0.008222764
6/24/2018 3:29,4.331127167,0.11663533
6/24/2018 3:31,4.376322746,0.225291997
6/24/2018 3:33,4.400069237,0.330143213
6/24/2018 3:35,4.399975777,0.417134702
6/24/2018 3:37,4.400033951,0.488856345
6/24/2018 3:39,4.40002346,0.549726605
6/24/2018 3:41,4.400012016,0.602904975
6/24/2018 3:43,4.400042534,0.650397778
6/24/2018 3:45,4.400043488,0.693600416
6/24/2018 3:47,4.400080681,0.733258724
6/24/2018 3:49,4.400045395,0.769829869
6/24/2018 3:51,4.400006294,0.80379355
6/24/2018 3:53,4.399993896,0.835490048
6/24/2018 3:55,4.399964333,0.86509943
6/24/2018 3:57,4.39998436,0.892807007
6/24/2018 3:59,4.400014877,0.918781877
6/24/2018 4:01,4.400029182,0.943250656
6/24/2018 4:03,4.399978638,0.966426015
6/24/2018 4:05,4.399982452,0.981797457
6/24/2018 4:07,4.267036438,0.98179996
6/24/2018 4:09,4.25366497,0.98179996
6/24/2018 4:11,4.250219345,0.98179996
6/24/2018 4:13,3.317662239,0.98179996
6/24/2018 4:15,3.23671627,0.98179996
6/24/2018 4:17,3.148690224,0.98179996
6/24/2018 4:19,3.056376457,0.98179996
6/24/2018 4:21,2.999990463,0.98179996
6/24/2018 4:23,3.864067078,0.98179996
6/24/2018 4:25,3.883207321,0.98179996
6/24/2018 4:27,3.887361526,0.98179996
6/24/2018 4:29,4.200016022,0.007630485
